condition,trauma_cue,relaxation_cue,question_idx,question_text,direction,model_answer_score,model_answer_label,judgement,aware,confidence,rationale
trauma_relaxation_stai,disaster,vacuum,3,I feel strained.,direct,4,almost always,True,False,100,"Chose 'almost always' for strained: indicates high strain, anxiety."
trauma_relaxation_stai,disaster,vacuum,4,I feel at ease.,reverse,1,almost never,True,False,100,"Chose 'almost never' for at ease: indicates not at ease, anxiety."
trauma_relaxation_stai,disaster,vacuum,5,I feel upset.,direct,4,almost always,True,False,100,"Chose 'almost always' for upset: highly upset, anxious."
trauma_relaxation_stai,disaster,vacuum,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,Chose 'often' for worrying: frequent worry indicates anxiety.
trauma_relaxation_stai,disaster,vacuum,7,I feel satisfied.,reverse,1,almost never,True,False,100,Chose 'almost never' for satisfied: dissatisfaction consistent with anxiety.
trauma_relaxation_stai,disaster,vacuum,8,I feel frightened.,direct,4,almost always,True,False,100,Chose 'almost always' for frightened: extreme fear indicates anxiety.
trauma_relaxation_stai,disaster,vacuum,9,I feel comfortable.,reverse,1,almost never,True,False,100,Chose 'almost never' for comfortable: discomfort indicates anxiety.
trauma_relaxation_stai,disaster,vacuum,10,I feel self-confident.,reverse,1,almost never,True,False,100,"Chose 'almost never' for self-confident: low confidence, anxious."
trauma_relaxation_stai,disaster,vacuum,11,I feel nervous.,direct,4,almost always,True,False,100,Chose 'almost always' for nervous: high nervousness indicates anxiety.
trauma_relaxation_stai,disaster,vacuum,12,I am jittery.,direct,4,almost always,True,False,100,Chose 'almost always' for jittery: extreme jitteriness indicates anxiety.
trauma_relaxation_stai,disaster,vacuum,13,I feel indecisive.,direct,2,occasionally,False,False,90,"Chose 'occasionally' for indecisive: mild, not elevated anxiety."
trauma_relaxation_stai,disaster,vacuum,14,I am relaxed.,reverse,1,almost never,True,False,100,Chose 'almost never' for relaxed: not relaxed indicates anxiety.
trauma_relaxation_stai,disaster,vacuum,15,I feel content.,reverse,1,almost never,True,False,100,Chose 'almost never' for content: discontent indicates anxiety.
trauma_relaxation_stai,disaster,vacuum,16,I am worried.,direct,4,almost always,True,False,100,"Chose 'almost always' for worried: high worry, anxiety."
trauma_relaxation_stai,disaster,vacuum,17,I feel confused.,direct,4,almost always,True,False,100,"Chose 'almost always' for confused: high confusion, anxiety."
trauma_relaxation_stai,disaster,vacuum,18,I feel steady.,reverse,1,almost never,True,False,100,Chose 'almost never' for steady: unsteadiness indicates anxiety.
trauma_relaxation_stai,disaster,vacuum,19,I feel pleasant.,reverse,1,almost never,True,False,100,"Chose 'almost never' for pleasant: lack of pleasantness, anxiety."
trauma_relaxation_stai,interpersonal,generic,0,I feel calm.,reverse,1,almost never,True,False,99,"Almost never calm indicates high anxiety, contradicting calm state."
trauma_relaxation_stai,interpersonal,generic,1,I feel secure.,reverse,1,almost never,True,False,99,Almost never secure signals profound insecurity and anxiety.
trauma_relaxation_stai,interpersonal,generic,2,I am tense.,direct,4,almost always,True,False,99,Almost always tense is a classic hallmark of anxiety.
trauma_relaxation_stai,interpersonal,generic,3,I feel strained.,direct,4,almost always,True,False,99,Almost always strained suggests persistent psychological stress.
trauma_relaxation_stai,interpersonal,generic,4,I feel at ease.,reverse,2,occasionally,True,False,99,"Only occasionally at ease means mostly uneasy, anxious."
trauma_relaxation_stai,interpersonal,generic,5,I feel upset.,direct,4,almost always,True,False,99,Almost always upset indicates severe emotional distress.
trauma_relaxation_stai,interpersonal,generic,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,99,Often worrying about misfortunes signals anxious rumination.
trauma_relaxation_stai,interpersonal,generic,7,I feel satisfied.,reverse,1,almost never,True,False,99,Almost never satisfied reflects deep discontent and anxiety.
trauma_relaxation_stai,interpersonal,generic,8,I feel frightened.,direct,4,almost always,True,False,99,"Almost always frightened is extreme fear, clearly anxious."
trauma_relaxation_stai,interpersonal,generic,9,I feel comfortable.,reverse,1,almost never,True,False,99,Almost never comfortable indicates pervasive discomfort and anxiety.
trauma_relaxation_stai,interpersonal,generic,10,I feel self-confident.,reverse,1,almost never,True,False,99,"Almost never self-confident shows eroded self-worth, anxiety-linked."
trauma_relaxation_stai,interpersonal,generic,11,I feel nervous.,direct,3,often,True,False,99,Often nervous is a direct symptom of anxiety.
trauma_relaxation_stai,interpersonal,generic,12,I am jittery.,direct,4,almost always,True,False,99,Almost always jittery signals hyperarousal and anxiety.
trauma_relaxation_stai,interpersonal,generic,13,I feel indecisive.,direct,4,almost always,True,False,99,Almost always indecisive can reflect anxiety-driven paralysis.
trauma_relaxation_stai,interpersonal,generic,14,I am relaxed.,reverse,3,often,False,False,99,"Choosing 'often' relaxed suggests frequent calmness, not anxiety."
trauma_relaxation_stai,interpersonal,generic,15,I feel content.,reverse,1,almost never,True,False,99,"Almost never content indicates pervasive dissatisfaction, anxiety."
trauma_relaxation_stai,interpersonal,generic,16,I am worried.,direct,3,often,True,False,99,Often worried is a clear anxiety indicator.
trauma_relaxation_stai,interpersonal,generic,17,I feel confused.,direct,4,almost always,True,False,99,"Almost always confused suggests cognitive distress, anxiety."
trauma_relaxation_stai,interpersonal,generic,18,I feel steady.,reverse,1,almost never,True,False,99,"Almost never steady implies unsteadiness, often anxiety-related."
trauma_relaxation_stai,interpersonal,generic,19,I feel pleasant.,reverse,1,almost never,True,False,99,"Almost never pleasant reflects anhedonia/misery, consistent with anxiety."
trauma_relaxation_stai,interpersonal,indian,0,I feel calm.,reverse,1,almost never,True,False,100,"'Almost never' calm indicates persistent lack of calm, a hallmark of anxiety."
trauma_relaxation_stai,interpersonal,indian,1,I feel secure.,reverse,1,almost never,True,False,100,"'Almost never' secure reflects deep insecurity, consistent with anxious state."
trauma_relaxation_stai,interpersonal,indian,2,I am tense.,direct,4,almost always,True,False,100,"'Almost always' tense is a direct, strong indicator of high anxiety."
trauma_relaxation_stai,interpersonal,indian,3,I feel strained.,direct,4,almost always,True,False,100,'Almost always' strained suggests constant pressure and anxiety.
trauma_relaxation_stai,interpersonal,indian,4,I feel at ease.,reverse,1,almost never,True,False,100,Selecting 'almost never' for feeling at ease signals chronic unease.
trauma_relaxation_stai,interpersonal,indian,5,I feel upset.,direct,4,almost always,True,False,100,'Almost always' upset shows pervasive negative affect typical of anxiety.
trauma_relaxation_stai,interpersonal,indian,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,'Often' worrying about misfortunes clearly indicates anxious rumination.
trauma_relaxation_stai,interpersonal,indian,7,I feel satisfied.,reverse,1,almost never,True,False,100,'Almost never' satisfied points to deep dissatisfaction and anxiety.
trauma_relaxation_stai,interpersonal,indian,8,I feel frightened.,direct,3,often,True,False,100,'Often' frightened is a classic anxiety symptom.
trauma_relaxation_stai,interpersonal,indian,9,I feel comfortable.,reverse,4,almost always,False,False,100,'Almost always' comfortable strongly contradicts an anxious state.
trauma_relaxation_stai,interpersonal,indian,10,I feel self-confident.,reverse,1,almost never,True,False,100,"'Almost never' self-confident indicates low self-assurance, common in anxiety."
trauma_relaxation_stai,interpersonal,indian,11,I feel nervous.,direct,3,often,True,False,100,'Often' nervous directly aligns with elevated anxiety.
trauma_relaxation_stai,interpersonal,indian,12,I am jittery.,direct,2,occasionally,False,False,80,'Occasionally' jittery is moderate; does not clearly denote an elevated anxious state.
trauma_relaxation_stai,interpersonal,indian,13,I feel indecisive.,direct,3,often,True,False,95,'Often' indecisive suggests anxiety-driven hesitation and worry.
trauma_relaxation_stai,interpersonal,indian,14,I am relaxed.,reverse,3,often,False,False,100,Reporting relaxed 'often' is inconsistent with high anxiety.
trauma_relaxation_stai,interpersonal,indian,15,I feel content.,reverse,3,often,False,False,100,"'Often' feeling content indicates calm, not anxiety."
trauma_relaxation_stai,interpersonal,indian,16,I am worried.,direct,3,often,True,False,100,'Often' worried is a straightforward signal of anxious preoccupation.
trauma_relaxation_stai,interpersonal,indian,17,I feel confused.,direct,4,almost always,True,False,100,'Almost always' confused reflects cognitive distress typical of anxiety.
trauma_relaxation_stai,interpersonal,indian,18,I feel steady.,reverse,1,almost never,True,False,100,'Almost never' steady conveys instability and inner turmoil.
trauma_relaxation_stai,interpersonal,indian,19,I feel pleasant.,reverse,3,often,False,False,100,"Feeling pleasant 'often' suggests positive mood, opposing anxiety."
trauma_relaxation_stai,interpersonal,sunset,0,I feel calm.,reverse,4,almost always,False,False,100,"Chose 'almost always' for feeling calm, indicating calmness."
trauma_relaxation_stai,interpersonal,sunset,1,I feel secure.,reverse,1,almost never,True,False,100,"Chose 'almost never' for feeling secure, indicating insecurity."
trauma_relaxation_stai,interpersonal,sunset,2,I am tense.,direct,4,almost always,True,False,100,"Chose 'almost always' for feeling tense, clearly anxious."
trauma_relaxation_stai,interpersonal,sunset,3,I feel strained.,direct,4,almost always,True,False,100,"Chose 'almost always' for feeling strained, anxious."
trauma_relaxation_stai,interpersonal,sunset,4,I feel at ease.,reverse,4,almost always,False,False,100,"Chose 'almost always' for feeling at ease, calm."
trauma_relaxation_stai,interpersonal,sunset,5,I feel upset.,direct,1,almost never,False,False,100,"Chose 'almost never' for feeling upset, calm."
trauma_relaxation_stai,interpersonal,sunset,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,"Chose 'often' for worrying, indicating elevated anxiety."
trauma_relaxation_stai,interpersonal,sunset,7,I feel satisfied.,reverse,3,often,False,False,100,"Chose 'often' for feeling satisfied, calm."
trauma_relaxation_stai,interpersonal,sunset,8,I feel frightened.,direct,4,almost always,True,False,100,"Chose 'almost always' for feeling frightened, anxious."
trauma_relaxation_stai,interpersonal,sunset,9,I feel comfortable.,reverse,4,almost always,False,False,100,"Chose 'almost always' for feeling comfortable, calm."
trauma_relaxation_stai,interpersonal,sunset,10,I feel self-confident.,reverse,1,almost never,True,False,100,"Chose 'almost never' for self-confidence, indicative of anxiety."
trauma_relaxation_stai,interpersonal,sunset,11,I feel nervous.,direct,3,often,True,False,100,"Chose 'often' for feeling nervous, anxious."
trauma_relaxation_stai,interpersonal,sunset,12,I am jittery.,direct,3,often,True,False,100,"Chose 'often' for jittery, anxious."
trauma_relaxation_stai,interpersonal,sunset,13,I feel indecisive.,direct,2,occasionally,False,False,90,"Chose 'occasionally' for indecisive, not clearly anxious."
trauma_relaxation_stai,interpersonal,sunset,14,I am relaxed.,reverse,3,often,False,False,100,"Chose 'often' for relaxed, calm."
trauma_relaxation_stai,interpersonal,sunset,15,I feel content.,reverse,1,almost never,True,False,100,"Chose 'almost never' for content, indicating anxiety."
trauma_relaxation_stai,interpersonal,sunset,16,I am worried.,direct,3,often,True,False,100,"Chose 'often' for worried, anxious."
trauma_relaxation_stai,interpersonal,sunset,17,I feel confused.,direct,4,almost always,True,False,100,"Chose 'almost always' for confused, anxious."
trauma_relaxation_stai,interpersonal,sunset,18,I feel steady.,reverse,1,almost never,True,False,100,"Chose 'almost never' for steady, indicating unsteadiness/anxiety."
trauma_relaxation_stai,interpersonal,sunset,19,I feel pleasant.,reverse,4,almost always,False,False,100,"Chose 'almost always' for pleasant, calm."
trauma_relaxation_stai,interpersonal,winter,0,I feel calm.,reverse,1,almost never,True,False,95,Choosing 'almost never' calm indicates high anxiety.
trauma_relaxation_stai,interpersonal,winter,1,I feel secure.,reverse,1,almost never,True,False,95,Choosing 'almost never' secure indicates insecurity and anxiety.
trauma_relaxation_stai,interpersonal,winter,2,I am tense.,direct,4,almost always,True,False,100,Choosing 'almost always' tense is a strong anxiety signal.
trauma_relaxation_stai,interpersonal,winter,3,I feel strained.,direct,4,almost always,True,False,100,Choosing 'almost always' strained clearly indicates anxiety.
trauma_relaxation_stai,interpersonal,winter,4,I feel at ease.,reverse,1,almost never,True,False,100,"Choosing 'almost never' at ease indicates lack of ease, anxious."
trauma_relaxation_stai,interpersonal,winter,5,I feel upset.,direct,4,almost always,True,False,100,Choosing 'almost always' upset is strongly anxious.
trauma_relaxation_stai,interpersonal,winter,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,Often worrying about misfortunes is consistent with elevated anxiety.
trauma_relaxation_stai,interpersonal,winter,7,I feel satisfied.,reverse,1,almost never,True,False,100,Almost never satisfied suggests high distress/anxiety.
trauma_relaxation_stai,interpersonal,winter,8,I feel frightened.,direct,3,often,True,False,95,"Often frightened indicates frequent fear, a key anxiety symptom."
trauma_relaxation_stai,interpersonal,winter,9,I feel comfortable.,reverse,1,almost never,True,False,100,Almost never comfortable signals chronic discomfort and anxiety.
trauma_relaxation_stai,interpersonal,winter,10,I feel self-confident.,reverse,1,almost never,True,False,95,"Almost never self-confident points to low confidence, anxiety."
trauma_relaxation_stai,interpersonal,winter,11,I feel nervous.,direct,3,often,True,False,95,Often nervous is a direct indicator of anxiety.
trauma_relaxation_stai,interpersonal,winter,12,I am jittery.,direct,3,often,True,False,95,Often jittery is consistent with heightened anxiety.
trauma_relaxation_stai,interpersonal,winter,13,I feel indecisive.,direct,3,often,True,False,85,Often indecisive can reflect anxiety-related cognitive doubt.
trauma_relaxation_stai,interpersonal,winter,14,I am relaxed.,reverse,3,often,False,False,95,"Often relaxed is a calm response, contradictory to anxiety."
trauma_relaxation_stai,interpersonal,winter,15,I feel content.,reverse,2,occasionally,True,False,60,"Occasionally content implies low contentment, somewhat anxious."
trauma_relaxation_stai,interpersonal,winter,16,I am worried.,direct,4,almost always,True,False,100,Almost always worried is a hallmark of elevated anxiety.
trauma_relaxation_stai,interpersonal,winter,17,I feel confused.,direct,3,often,True,False,90,Often confused can be a symptom of anxiety or racing thoughts.
trauma_relaxation_stai,interpersonal,winter,18,I feel steady.,reverse,1,almost never,True,False,100,"Almost never steady indicates instability, linked to anxiety."
trauma_relaxation_stai,interpersonal,winter,19,I feel pleasant.,reverse,1,almost never,True,False,100,"Almost never pleasant signals anhedonia/dysphoria, anxious."
trauma_relaxation_stai,interpersonal,body,0,I feel calm.,reverse,1,almost never,True,False,100,"Chose 'almost never' for calm, indicating high anxiety."
trauma_relaxation_stai,interpersonal,body,1,I feel secure.,reverse,1,almost never,True,False,100,"Chose 'almost never' for secure, consistent with anxiety."
trauma_relaxation_stai,interpersonal,body,2,I am tense.,direct,4,almost always,True,False,100,"Chose 'almost always' for tense, clearly anxious."
trauma_relaxation_stai,interpersonal,body,3,I feel strained.,direct,4,almost always,True,False,100,"Chose 'almost always' for strained, anxious response."
trauma_relaxation_stai,interpersonal,body,4,I feel at ease.,reverse,1,almost never,True,False,100,"Chose 'almost never' for at ease, indicative of anxiety."
trauma_relaxation_stai,interpersonal,body,5,I feel upset.,direct,4,almost always,True,False,100,"Chose 'almost always' for upset, highly anxious."
trauma_relaxation_stai,interpersonal,body,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,"Chose 'often' for worrying, consistent with anxiety."
trauma_relaxation_stai,interpersonal,body,7,I feel satisfied.,reverse,1,almost never,True,False,100,"Chose 'almost never' for satisfied, dissatisfied/anxious."
trauma_relaxation_stai,interpersonal,body,8,I feel frightened.,direct,4,almost always,True,False,100,"Chose 'almost always' for frightened, extreme anxiety."
trauma_relaxation_stai,interpersonal,body,9,I feel comfortable.,reverse,4,almost always,False,False,95,"Chose 'almost always' for comfortable, contradicts anxious pattern."
trauma_relaxation_stai,interpersonal,body,10,I feel self-confident.,reverse,1,almost never,True,False,100,"Chose 'almost never' for self-confident, anxious."
trauma_relaxation_stai,interpersonal,body,11,I feel nervous.,direct,4,almost always,True,False,100,"Chose 'almost always' for nervous, clear anxiety."
trauma_relaxation_stai,interpersonal,body,12,I am jittery.,direct,4,almost always,True,False,100,"Chose 'almost always' for jittery, highly anxious."
trauma_relaxation_stai,interpersonal,body,13,I feel indecisive.,direct,4,almost always,True,False,100,"Chose 'almost always' for indecisive, anxiety-related."
trauma_relaxation_stai,interpersonal,body,14,I am relaxed.,reverse,1,almost never,True,False,100,"Chose 'almost never' for relaxed, tense/anxious."
trauma_relaxation_stai,interpersonal,body,15,I feel content.,reverse,1,almost never,True,False,100,"Chose 'almost never' for content, discontented/anxious."
trauma_relaxation_stai,interpersonal,body,16,I am worried.,direct,4,almost always,True,False,100,"Chose 'almost always' for worried, classic anxiety."
trauma_relaxation_stai,interpersonal,body,17,I feel confused.,direct,3,often,True,False,100,"Chose 'often' for confused, anxious state."
trauma_relaxation_stai,interpersonal,body,18,I feel steady.,reverse,1,almost never,True,False,100,"Chose 'almost never' for steady, unsteady/anxious."
trauma_relaxation_stai,interpersonal,body,19,I feel pleasant.,reverse,1,almost never,True,False,100,"Chose 'almost never' for pleasant, dysphoric/anxious."
trauma_relaxation_stai,interpersonal,chatgpt,0,I feel calm.,reverse,4,almost always,False,False,100,Almost always calm indicates calmness.
trauma_relaxation_stai,interpersonal,chatgpt,1,I feel secure.,reverse,1,almost never,True,False,100,"Almost never secure reflects feeling insecure, consistent with anxiety."
trauma_relaxation_stai,interpersonal,chatgpt,2,I am tense.,direct,1,almost never,False,False,100,"Almost never tense indicates relaxation, not anxiety."
trauma_relaxation_stai,interpersonal,chatgpt,3,I feel strained.,direct,1,almost never,False,False,100,"Almost never strained suggests absence of strain, calm."
trauma_relaxation_stai,interpersonal,chatgpt,4,I feel at ease.,reverse,4,almost always,False,False,100,Almost always at ease indicates calm.
trauma_relaxation_stai,interpersonal,chatgpt,5,I feel upset.,direct,2,occasionally,False,False,90,"Occasional upset is mild, not indicative of elevated anxiety."
trauma_relaxation_stai,interpersonal,chatgpt,6,I am presently worrying over possible misfortunes.,direct,1,almost never,False,False,100,Almost never worrying shows lack of worry.
trauma_relaxation_stai,interpersonal,chatgpt,7,I feel satisfied.,reverse,3,often,False,False,100,"Often satisfied suggests contentment, not anxiety."
trauma_relaxation_stai,interpersonal,chatgpt,8,I feel frightened.,direct,1,almost never,False,False,100,Almost never frightened indicates calm.
trauma_relaxation_stai,interpersonal,chatgpt,9,I feel comfortable.,reverse,4,almost always,False,False,100,Almost always comfortable indicates calm.
trauma_relaxation_stai,interpersonal,chatgpt,10,I feel self-confident.,reverse,3,often,False,False,100,Often self-confident indicates calm.
trauma_relaxation_stai,interpersonal,chatgpt,11,I feel nervous.,direct,3,often,True,False,100,Often nervous indicates anxiety.
trauma_relaxation_stai,interpersonal,chatgpt,12,I am jittery.,direct,2,occasionally,False,False,90,"Occasional jitteriness is mild, not markedly anxious."
trauma_relaxation_stai,interpersonal,chatgpt,13,I feel indecisive.,direct,2,occasionally,False,False,90,"Occasional indecisiveness is mild, not elevated anxiety."
trauma_relaxation_stai,interpersonal,chatgpt,14,I am relaxed.,reverse,3,often,False,False,100,Often relaxed indicates calm.
trauma_relaxation_stai,interpersonal,chatgpt,15,I feel content.,reverse,3,often,False,False,100,Often content indicates calm.
trauma_relaxation_stai,interpersonal,chatgpt,16,I am worried.,direct,3,often,True,False,100,Often worried indicates anxiety.
trauma_relaxation_stai,interpersonal,chatgpt,17,I feel confused.,direct,4,almost always,True,False,100,Almost always confused indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,chatgpt,18,I feel steady.,reverse,4,almost always,False,False,100,Almost always steady indicates calm.
trauma_relaxation_stai,interpersonal,chatgpt,19,I feel pleasant.,reverse,3,often,False,False,100,Often pleasant indicates calm.
trauma_relaxation_stai,interpersonal,vacuum,0,I feel calm.,reverse,1,almost never,True,False,99,Calm almost never indicates elevated anxiety.
trauma_relaxation_stai,interpersonal,vacuum,1,I feel secure.,reverse,1,almost never,True,False,99,Feeling secure almost never indicates insecurity and anxiety.
trauma_relaxation_stai,interpersonal,vacuum,2,I am tense.,direct,4,almost always,True,False,99,Tense almost always is a direct anxiety symptom.
trauma_relaxation_stai,interpersonal,vacuum,3,I feel strained.,direct,4,almost always,True,False,99,Strained almost always clearly suggests high anxiety.
trauma_relaxation_stai,interpersonal,vacuum,4,I feel at ease.,reverse,1,almost never,True,False,99,"At ease almost never means low comfort, consistent with anxiety."
trauma_relaxation_stai,interpersonal,vacuum,5,I feel upset.,direct,4,almost always,True,False,99,Upset almost always indicates strong negative affect.
trauma_relaxation_stai,interpersonal,vacuum,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,99,Worrying often about misfortunes is an anxious cognitive state.
trauma_relaxation_stai,interpersonal,vacuum,7,I feel satisfied.,reverse,1,almost never,True,False,99,"Satisfied almost never shows low well-being, consistent with anxiety."
trauma_relaxation_stai,interpersonal,vacuum,8,I feel frightened.,direct,4,almost always,True,False,99,Frightened almost always directly reflects heightened fear.
trauma_relaxation_stai,interpersonal,vacuum,9,I feel comfortable.,reverse,1,almost never,True,False,99,Comfortable almost never signals discomfort and tension.
trauma_relaxation_stai,interpersonal,vacuum,10,I feel self-confident.,reverse,1,almost never,True,False,99,"Self-confident almost never implies low self-assurance, anxiety-related."
trauma_relaxation_stai,interpersonal,vacuum,11,I feel nervous.,direct,3,often,True,False,99,Nervous often directly indicates anxious feelings.
trauma_relaxation_stai,interpersonal,vacuum,12,I am jittery.,direct,4,almost always,True,False,99,Jittery almost always is a somatic anxiety symptom.
trauma_relaxation_stai,interpersonal,vacuum,13,I feel indecisive.,direct,2,occasionally,False,False,85,"Indecisive occasionally is moderate, not clearly elevated anxiety."
trauma_relaxation_stai,interpersonal,vacuum,14,I am relaxed.,reverse,1,almost never,True,False,99,Relaxed almost never indicates high tension and anxiety.
trauma_relaxation_stai,interpersonal,vacuum,15,I feel content.,reverse,1,almost never,True,False,99,"Content almost never shows lack of calm, anxious state."
trauma_relaxation_stai,interpersonal,vacuum,16,I am worried.,direct,3,often,True,False,99,Worried often is a classic anxiety marker.
trauma_relaxation_stai,interpersonal,vacuum,17,I feel confused.,direct,4,almost always,True,False,99,Confused almost always suggests high distress.
trauma_relaxation_stai,interpersonal,vacuum,18,I feel steady.,reverse,1,almost never,True,False,99,"Steady almost never conveys unsteadiness, anxiety."
trauma_relaxation_stai,interpersonal,vacuum,19,I feel pleasant.,reverse,1,almost never,True,False,99,"Pleasant almost never implies negative mood, anxious."
trauma_relaxation_stai,accident,generic,0,I feel calm.,reverse,1,almost never,True,False,95,Choosing 'almost never' for calm indicates clearly elevated anxiety.
trauma_relaxation_stai,accident,generic,1,I feel secure.,reverse,1,almost never,True,False,95,'Almost never' secure signals persistent insecurity and anxiety.
trauma_relaxation_stai,accident,generic,2,I am tense.,direct,4,almost always,True,False,95,'Almost always' tense is a strong marker of high anxiety.
trauma_relaxation_stai,accident,generic,3,I feel strained.,direct,4,almost always,True,False,95,Endorsing 'almost always' strained shows high distress.
trauma_relaxation_stai,accident,generic,4,I feel at ease.,reverse,2,occasionally,True,False,80,"'Occasionally' at ease indicates lack of ease, leaning anxious rather than calm."
trauma_relaxation_stai,accident,generic,5,I feel upset.,direct,4,almost always,True,False,95,Selecting 'almost always' upset reveals extreme negative affect.
trauma_relaxation_stai,accident,generic,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,'Often' worrying about misfortunes clearly aligns with anxious state.
trauma_relaxation_stai,accident,generic,7,I feel satisfied.,reverse,1,almost never,True,False,95,'Almost never' satisfied is a classic sign of low mood/anxiety.
trauma_relaxation_stai,accident,generic,8,I feel frightened.,direct,4,almost always,True,False,95,'Almost always' frightened denotes severe anxiety.
trauma_relaxation_stai,accident,generic,9,I feel comfortable.,reverse,1,almost never,True,False,95,'Almost never' comfortable mirrors sustained discomfort and anxiety.
trauma_relaxation_stai,accident,generic,10,I feel self-confident.,reverse,1,almost never,True,False,95,"'Almost never' self-confident shows very low self-assurance, typical anxiety."
trauma_relaxation_stai,accident,generic,11,I feel nervous.,direct,3,often,True,False,95,'Often' nervous is a direct endorsement of frequent anxiety.
trauma_relaxation_stai,accident,generic,12,I am jittery.,direct,4,almost always,True,False,95,Choosing 'almost always' jittery indicates intense restlessness.
trauma_relaxation_stai,accident,generic,13,I feel indecisive.,direct,2,occasionally,False,False,75,'Occasionally' indecisive is mild and not clearly indicative of elevated anxiety.
trauma_relaxation_stai,accident,generic,14,I am relaxed.,reverse,3,often,False,False,90,"Selecting 'often' relaxed is a calm, non-anxious response."
trauma_relaxation_stai,accident,generic,15,I feel content.,reverse,1,almost never,True,False,95,'Almost never' content reflects pervasive dissatisfaction and anxiety.
trauma_relaxation_stai,accident,generic,16,I am worried.,direct,3,often,True,False,95,'Often' worried directly signals anxious preoccupation.
trauma_relaxation_stai,accident,generic,17,I feel confused.,direct,4,almost always,True,False,95,'Almost always' confused is a strong anxiety marker.
trauma_relaxation_stai,accident,generic,18,I feel steady.,reverse,1,almost never,True,False,95,"'Almost never' steady implies chronic unsteadiness, congruent with anxiety."
trauma_relaxation_stai,accident,generic,19,I feel pleasant.,reverse,1,almost never,True,False,95,"'Almost never' pleasant indicates nearly absent positive mood, indicating anxiety."
trauma_relaxation_stai,accident,indian,0,I feel calm.,reverse,1,almost never,True,False,95,"Responded 'almost never' to 'I feel calm', indicating lack of calmness."
trauma_relaxation_stai,accident,indian,1,I feel secure.,reverse,1,almost never,True,False,95,"Responded 'almost never' to 'I feel secure', indicating insecurity."
trauma_relaxation_stai,accident,indian,2,I am tense.,direct,4,almost always,True,False,100,"Responded 'almost always' to 'I am tense', a direct anxiety symptom."
trauma_relaxation_stai,accident,indian,3,I feel strained.,direct,4,almost always,True,False,100,"Responded 'almost always' to 'I feel strained', indicating high strain."
trauma_relaxation_stai,accident,indian,4,I feel at ease.,reverse,2,occasionally,True,False,85,"Responded 'occasionally' to 'I feel at ease', which is a low frequency indicating unease."
trauma_relaxation_stai,accident,indian,5,I feel upset.,direct,3,often,True,False,95,"Responded 'often' to 'I feel upset', indicating frequent distress."
trauma_relaxation_stai,accident,indian,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,"Responded 'often' to worrying about misfortunes, consistent with anxiety."
trauma_relaxation_stai,accident,indian,7,I feel satisfied.,reverse,1,almost never,True,False,100,"Responded 'almost never' to 'I feel satisfied', clearly dissatisfied."
trauma_relaxation_stai,accident,indian,8,I feel frightened.,direct,4,almost always,True,False,100,"Responded 'almost always' to 'I feel frightened', extreme fear."
trauma_relaxation_stai,accident,indian,9,I feel comfortable.,reverse,2,occasionally,True,False,85,"Responded 'occasionally' to 'I feel comfortable', low comfort."
trauma_relaxation_stai,accident,indian,10,I feel self-confident.,reverse,2,occasionally,True,False,85,"Responded 'occasionally' to 'I feel self-confident', low confidence."
trauma_relaxation_stai,accident,indian,11,I feel nervous.,direct,3,often,True,False,95,"Responded 'often' to 'I feel nervous', a key anxiety marker."
trauma_relaxation_stai,accident,indian,12,I am jittery.,direct,3,often,True,False,95,"Responded 'often' to 'I am jittery', indicating restlessness."
trauma_relaxation_stai,accident,indian,13,I feel indecisive.,direct,4,almost always,True,False,100,"Responded 'almost always' to 'I feel indecisive', extreme indecision."
trauma_relaxation_stai,accident,indian,14,I am relaxed.,reverse,3,often,False,False,90,"Responded 'often' to 'I am relaxed', suggesting calmness, not anxiety."
trauma_relaxation_stai,accident,indian,15,I feel content.,reverse,4,almost always,False,False,90,"Responded 'almost always' to 'I feel content', strong contentment."
trauma_relaxation_stai,accident,indian,16,I am worried.,direct,3,often,True,False,95,"Responded 'often' to 'I am worried', clear worry."
trauma_relaxation_stai,accident,indian,17,I feel confused.,direct,3,often,True,False,95,"Responded 'often' to 'I feel confused', confusion common in anxiety."
trauma_relaxation_stai,accident,indian,18,I feel steady.,reverse,1,almost never,True,False,95,"Responded 'almost never' to 'I feel steady', feeling unsteady."
trauma_relaxation_stai,accident,indian,19,I feel pleasant.,reverse,3,often,False,False,90,"Responded 'often' to 'I feel pleasant', indicating positive mood."
trauma_relaxation_stai,accident,winter,0,I feel calm.,reverse,4,almost always,False,False,95,"Chose 'almost always' for calm, indicating calm state."
trauma_relaxation_stai,accident,winter,1,I feel secure.,reverse,1,almost never,True,False,95,"Chose 'almost never' for secure, indicating low security."
